219;104;0.964748;0.177179;0.016070;0.081928;person;32.438927
219;104;0.889650;0.215392;0.106810;0.085907;car;98.947456
219;105;0.989573;0.296841;0.019074;0.070469;parking meter;39.208603
219;105;0.437344;0.051731;0.067312;0.073152;car;97.320381
219;105;0.889758;0.215279;0.106539;0.085747;car;99.060562
219;106;0.989573;0.296841;0.019074;0.070469;parking meter;39.208603
219;106;0.437344;0.051731;0.067312;0.073152;car;97.320381
219;106;0.889758;0.215279;0.106539;0.085747;car;99.060562
220;107;0.989573;0.296841;0.019074;0.070469;parking meter;39.208603
220;107;0.437344;0.051731;0.067312;0.073152;car;97.320381
220;107;0.889758;0.215279;0.106539;0.085747;car;99.060562
222;108;0.989559;0.296808;0.019117;0.070474;parking meter;39.071476
222;108;0.437364;0.051749;0.067486;0.073122;car;97.350708
222;108;0.889741;0.215244;0.106463;0.086151;car;99.029373
224;109;0.989541;0.296653;0.019192;0.070688;parking meter;41.240135
224;109;0.437421;0.051752;0.066990;0.072911;car;97.393829
224;109;0.962149;0.178627;0.015777;0.095005;person;82.777596
224;109;0.889612;0.215143;0.105932;0.086849;car;99.152359
226;110;0.989566;0.296774;0.019189;0.070471;parking meter;36.294445
226;110;0.437408;0.051675;0.066927;0.073026;car;97.456192
226;110;0.961752;0.179574;0.015658;0.095665;person;75.131569
226;110;0.889586;0.215092;0.106066;0.087027;car;99.230278
228;111;0.989518;0.296827;0.019284;0.070748;parking meter;39.455059
228;111;0.437287;0.051725;0.067291;0.072768;car;97.515793
228;111;0.961530;0.180583;0.015766;0.096405;person;89.796028
228;111;0.889725;0.215177;0.106852;0.087200;car;99.359718
230;112;0.989481;0.296946;0.019328;0.070693;parking meter;39.407581
230;112;0.437303;0.051726;0.067326;0.072625;car;97.585052
230;112;0.959158;0.181335;0.018877;0.100012;person;94.870659
230;112;0.889744;0.215151;0.107150;0.087999;car;99.394066
232;113;0.989505;0.296733;0.019151;0.070774;parking meter;43.714844
232;113;0.437349;0.051671;0.067056;0.072738;car;97.536812
232;113;0.958125;0.180044;0.021423;0.093962;person;93.113449
232;113;0.889875;0.215218;0.107391;0.087925;car;99.319061
234;114;0.989531;0.296714;0.019065;0.070791;parking meter;43.819862
234;114;0.437301;0.051714;0.067231;0.073108;car;97.364006
234;114;0.957613;0.177654;0.022536;0.088271;person;69.625130
234;114;0.953509;0.165466;0.014004;0.056446;person;38.939442
234;114;0.890008;0.215261;0.107425;0.087400;car;99.358894
236;115;0.989563;0.296825;0.019146;0.070657;parking meter;38.421665
236;115;0.437286;0.051652;0.067032;0.072948;car;97.394577
236;115;0.953617;0.168275;0.018254;0.074811;person;73.737267
236;115;0.890084;0.215240;0.108259;0.087673;car;99.327698
238;116;0.989579;0.296775;0.019069;0.070759;parking meter;41.349251
238;116;0.437310;0.051700;0.067026;0.072947;car;97.334198
238;116;0.950599;0.164611;0.013320;0.068929;person;84.081429
238;116;0.890145;0.215241;0.107810;0.087741;car;99.341789
240;117;0.989570;0.296715;0.018990;0.071112;parking meter;46.220615
240;117;0.437358;0.051644;0.067185;0.072935;car;97.408264
240;117;0.950137;0.164846;0.013860;0.066234;person;73.091736
240;117;0.889966;0.215158;0.106989;0.086987;car;99.266380
242;118;0.989504;0.296781;0.019010;0.071135;parking meter;45.135265
242;118;0.437303;0.051725;0.067343;0.073192;car;97.320160
242;118;0.945568;0.166048;0.014379;0.064270;person;87.366905
242;118;0.890150;0.215301;0.107090;0.088189;car;99.394463
244;119;0.989563;0.296649;0.018852;0.071232;parking meter;45.191505
244;119;0.437383;0.051738;0.067147;0.072953;car;97.273186
244;119;0.944483;0.166444;0.013684;0.073422;person;89.070793
244;119;0.890017;0.215161;0.105873;0.088314;car;99.372322
247;120;0.989554;0.296640;0.018864;0.071349;parking meter;44.906052
247;120;0.437374;0.051619;0.067295;0.073072;car;97.461655
247;120;0.940430;0.167479;0.016523;0.077737;person;75.813309
247;120;0.890009;0.214964;0.105602;0.087736;car;99.303238
249;121;0.989504;0.296659;0.018923;0.071309;parking meter;46.454170
249;121;0.437376;0.051595;0.067141;0.072903;car;97.427338
249;121;0.939367;0.167197;0.017103;0.077313;person;61.429935
249;121;0.890095;0.215018;0.105568;0.087130;car;99.210312
